Alexandre Dumas	﻿ALEXANDRE DUMAS	0.24
Milady chìa tay ra cho chàng hôn trìu mến.	D’Artagnan gyengéden megcsókolta.	0.258333
Chàng vừa rút lui vừa tự nhủ như để trả lời những trách móc của Ketty: "Này, này, đừng có làm một thằng ngốc, nhất định con mẹ này là một con đại gian ác rồi, phải coi chừng".	- Nono, D’Artagnan - tűnődött távozóban, és alig vetett néhány szót feleletül szegény Kettynek -, csak okosan, ne légy ostoba; mi tagadás, ez a nő sötét gonosztevő.	0.227848
Chương 37	Vigyázz!	0.27
Bí mật của Milady	MILADY TITKA	0.1
Đáng lẽ lên ngay phòng Ketty, D Artagnan lại ra khỏi tòa nhà, mặc cho những lời nằn nì của cô gái, vì hai lẽ, thứ nhất làm như thế sẽ tránh được những lời trách móc, cãi lý, van xin, thứ hai để được thư thái xem lại tư tưởng của mình một chút và nếu có thể của cả mụ đàn bà kia nữa.	Bárhogy kérlelte is Ketty, D’Artagnan nem tért be hozzá nyomban a látogatás után, hanem elsietett a palotából; erre két oka volt: először is így megmenekült minden szemrehányástól, fejmosástól, kérleléstől; másodszor azon volt, hogy tisztán lásson a saját, és ha lehet, milady gondolataiban.	0.338696
Rõ hơn cả trong chuyện đó là D Artagnan yêu Milady như một thằng điên và nàng lại không một chút yêu chàng.	Egy mindenesetre máris egészen világos; őrülten szereti miladyt, az pedig kutyába sem veszi őt.	0.223333
Có lúc, D Artagnan cho rằng, tốt nhất là trở về nhà viết một bức thư dài cho Milady, trong thư thú thực chàng và De Wardes cho đến lúc này vẫn chỉ là một, do đó, chàng không thể cam tâm giết chết De Wardes vì như thế chính là tự sát.	A fiatalember néhány pillanatra belátta, legjobban tenné, ha hazamenne, s egy hosszú levélben bevallaná miladynek, hogy Wardes meg ő mind a jelen pillanatig egy és ugyanaz a személy, és így nem vállalhatja, hogy megöli Wardest, hacsak öngyilkosságot nem követ el.	0.373171
Nhưng chính chàng cũng bị kích thích bởi một ham muốn dữ tợn trả thù, chàng muốn chiếm đoạt người đàn bà đó dưới cái tên của chính mình và vì sự trả thù đó đối với chàng hình như lại có vẻ ngọt ngào êm dịu nên chàng không hề muốn từ bỏ nó chút nào.	Ám benne is bőszülten tombolt a bosszúvágy: most már saját neve alatt is meg akarta kapni a nőt; többé-kevésbé édesnek érezte a bosszút, ezért nem is akart róla lemondani.	0.0763975
Chàng đi quanh quảng trường Hoàng gia năm sáu lần, cứ mươi bước lại ngoái lại nhìn xem ánh sáng căn nhà của Milady lọt qua những tấm mành che cửa sổ. ~~~ Rõ ràng lần này người đàn bà không vội vã như lần trước khi trở về phòng ngủ.	Ötször-hatszor körülsétált a Király téren, tíz lépésenként visszafordult, milady ablakait figyelte: a zsalugáterek mögül kivilágított a lámpafény; persze, most jobban ráér a hölgy, nem siet úgy a szobájába, mint előző alkalommal.	-0.015859
Cuối cùng ánh đèn biến mất.	Végre kialudt a lámpa.	0.15
Cùng với ánh đèn, cũng tắt ngấm luôn nỗi băn khoăn cuối cùng trong trái tim D Artagnan. ~~~ Chàng nhớ lại những tình tiết của cái đêm đầu tiên và trái tim như chồm lên, đầu bốc nóng, chàng quay lại ngôi nhà và nhẩy bổ lên phòng Ketty.	A világossággal együtt mintha tétovázását is elfújták volna; D’Artagnan visszaemlékezett az első éjszaka minden apró részletére, szíve kalapált, homloka lázban égett, belépett a palotába, és berontott Ketty szobájába.	-0.0214286
Cô gái xanh xao như người chết, toàn thân run lên, muốn ngăn người tình lại. ~~~ Nhưng Milady vẫn rình nghe, đã nghe thấy tiếng chân D Artagnan liền mở cửa:	A lány halottsápadt volt, minden ízében reszketett, és vissza akarta tartani kedvesét, ámde milady résen állt, meghallotta a zajt, és tudta, hogy D’Artagnan megérkezett.	-0.001875
- Vào đi!	Kinyitotta az ajtót.	0
- Nàng nói.	- Jöjjön - szólt hozzá.	0.75
Tất cả việc đó diễn ra một cách trơ trẽn không thể tưởng tượng nổi, một cách vô liêm sỉ quá ư ma quái đến mức D Artagnan khó có thể tin được những gì mình trông thấy và những gì mình nghe thấy.	És mindezt oly vérlázítóan szemérmetlenül, oly hihetetlen pimaszul, hogy D’Artagnan alig hitt szemének, fülének.	0.0241071
Chàng tin bị lôi cuốn vào một trong những trò chim chuột kỳ quặc nào đấy mà người ta chỉ thực hiện được trong mơ.	Azt gondolta, valami képtelen kalandba bonyolódott, amilyet csak álmában él meg az ember.	0.140964
Chàng lao theo về phía Milady chẳng kém gì nam châm hút sắt.	És mégis berohant miladyhez; valami olyan vonzerő rántotta magával, mint a vasat a mágnes.	0.186885
Cửa đóng lại đằng sau họ.	Bezárult mögöttük az ajtó.	0.268966
Ketty cũng lao theo đến bên cửa.	Most Ketty ugrott oda az ajtóhoz.	0.688571
Sự ghen tuông, sự hờn giận, lòng kiêu hãnh bị tổn thương. ~~~ Cuối cùng là tất cả những ham muốn đang giằng xé nhau trong trái tim của một người đàn bà si tình đang đẩy cô đến chỗ nói toạc ra tất cả. ~~~ Nhưng cô sẽ nguy khốn nếu cô thú nhận đã nhúng tay vào việc xếp đặt ấy và trên hết, cô sẽ mất D Artagnan.	Féltékenység, düh, sértett büszkeség, egyszóval, valahány szenvedély csak szerelmes asszonyi szívet marcangolhat, mind, mind azt kiáltotta benne: valljon be mindent, ám, ha elmondja, hogy maga is közrejátszott a cselszövésben, örökre elveszett, és ráadásul elveszett számára D’Artagnan is.	-0.104089
Nghĩ vậy cô đành tự nhủ hãy hy sinh thêm lần cuối cùng này nữa.	Ez a végső szerelmi sugallat rávette hát a végső áldozatra.	0.237931
D Artagnan về phần mình, đã đạt đến tột đỉnh của mọi ước muốn. ~~~ Không phải chuyện yêu một tình địch trong bản thân chàng nữa mà có vẻ như yêu chính bản thân chàng.	D’Artagnan pedig elérte vágyai netovábbját: most már nem vetélytársának szerelmét orozza el, most már, úgy látszik, neki szól a szerelem.	-0.0344037
Một tiếng nói thầm kín tận đáy lòng bảo chàng rằng chàng chỉ là một công cụ để trả thù, mà người ta vừa vuốt ve mơn trớn nó vừa chờ đợi nó đem đến chết chóc.	Lelke mélyén, titkon azt súgta ugyan egy hang, hogy ő csupán a bosszuló kard, melyet megsimogatnak, mielőtt halált osztana, de a gőg, a hiúság, az esztelenség elnémította ezt a hangot, elfojtotta halk szavát.	0.283516
Nhưng lòng kiêu hãnh, lòng tự ái, sự điên rồ đã làm tiếng nói ấy câm đi, đã làm lời thầm thì kia phải nghẹn lại.		-0.3
Rồi chàng Gascogne với liều lượng tự tin cao, đa so sánh mình với De Wardes và tự hỏi rút cuộc tại sao người ta lại không yêu chàng, ừ, yêu chàng, chính chàng.	Meg aztán a mi gascogne-ink - hiszen ismerjük derekas önbizalmát - összemérte magát Wardesszal, és azt kérdezte, miért ne szerethetnék tulajdonképpen őt is önmagáért.	0.285
- Thế là chàng phó mặc hoàn toàn cho những cảm giác lúc đó.	Szóval mindenestül belemerült a pillanat élményébe.	0.237736
Milady đối với chàng không còn là mụ đàn bà với những ý đồ gieo rắc tái ương đã có lúc làm chàng kinh hãi nữa, mà đó là một người tình nồng nhiệt và say đắm hoàn toàn thả mình cho một tình yêu mà hình như chính bản thân nàng cũng nghiệm thấy.	Már nem a végzet hordozóját látta miladyben, akitől nemrégiben iszonyodva hátrált meg egy pillanatra: tüzes, szenvedélyes szeretőjeként tartotta karja közt, s az asszony, mintha maga is igazi szerelmet érezne, testestül-lelkestül odaadta magát neki.	0.263136
Gần hai giờ đồng hồ trôi đi như thế.	Két-három óra telt el így.	0.122222
Song cơn hoan lạc của đôi tình nhân đã lắng dịu lại. ~~~ Milady không cùng những động cơ với D Artagnan để quên đi, là người đầu tiên trở lại với thực tế và hỏi chàng trai trẻ liệu những phương sách cần phải tiến hành ngày mai giữa chàng và De Wardes cho cuộc chạm trán đã được hoạch định trước trong đầu chàng chưa.	Idő múltával aztán elcsitult a két szerelmes mámora; milady tért vissza először a valósághoz - ő nem akart annyira megfeledkezni mindenről, mint D’Artagnan -, és megkérdezte a fiatalembert, pontosan kitervelte-e már, hogyan képzeli másnap az összecsapást Wardes gróffal.	0.0197845
Nhưng D Artagnan, mọi ý nghĩ lại đang trôi theo một dòng khác, như một kẻ lú lẫn, chàng quên mất cả chính mình, trả lời một cách tình tứ rằng muộn quá rồi, không phải lúc tính chuyện đấu gươm được.	D’Artagnan gondolatai azonban már egészen másfelé kanyarodtak; ostobán megfeledkezve magáról és hízelegve azt felelte, hogy későre jár, kár olyan viadallal törődni, amelyben kard feszül a kardnak.	0.254211
Sự lạnh nhạt đối với những quan tâm duy nhất của Milady khiến nàng hảng sợ và nàng càng dồn dập hỏi D Artagnan.	Milady megrémült, hogy D’Artagnan ennyire félvállról veszi azt, ami neki egyedül fontos, és még hevesebben ostromolta a fiatalembert kérdéseivel.	0.408537
D Artagnan không bao giờ suy nghĩ một cách nghiêm túc đến cuộc quyết đấu bất khả thi này, lúc này muốn lái câu chuyện sang hướng khác nhưng chàng không còn đủ sức nữa.	D’Artagnan egy pillanatig sem vette komolyan az egész képtelen párbajt, és szerette volna másra terelni a beszélgetést, de nem győzte erővel.	0.191729
Milady giữ chặt lấy chàng trong những giới hạn mà nàng đã vạch ra trước với tinh thần bất khả kháng và ý chí sắt thép của nàng.	Milady fölényes értelme és vasakarata pontos mezsgyét szabott a beszélgetésnek, és erre kényszerítette D’Artagnant.	0.432174
Khuyên Milady tha thứ cho De Wardes mà từ bỏ những chủ định điên khùng mà nàng đã thiết lập, D Artagnan tưởng rằng mình làm như thế là khôn ngoan nhất.	A gascogne-i azt hitte, nagyon szellemes, ha azt tanácsolja miladynek, bocsásson meg Wardesnek, és hagyjon fel bosszúterveivel.	0.183621
Nhưng vừa mới nói ra được mấy câu, người đàn bà đó đã giật mình và tách hẳn ra.	Ám az asszony már az első szavakra felfortyant és odábbhúzódott.	0.161905
- Anh sợ rồi ư, D Artagnan thân yêu?	- Csak nem fél, kedves D’Artagnan?	0.701299
- Nàng hỏi bằng một giọng chua loét và cợt nhạo vang lên lạ lùng trong bóng đêm.	- kérdezte metszően, gúnyosan, és hangja különösen csengett a félhomályban.	0.533254
- Em đừng nghĩ như thế, em thân yêu ạ!	- Mit képzel, szívem!	0.614286
- D Artagnan trả lời nhưng rốt cuộc, nếu như cái ông Bá tước tội nghiệp De Wardes đó đắc tội ít hơn là em nghĩ thì sao?	- felelte D’Artagnan - de hátha nem is olyan nagy bűnös ez a szegény Wardes, mint hiszi?	0.284388
- Dẫu sao hắn cũng đã lừa dối em - Milady nghiêm nghị nói - và lúc hắn đã lừa dối em, hắn đáng tội chết rồi.	- Mindegy - szólt komolyan milady -, megcsalt, és ha megcsalt, nem élhet tovább.	0.508333
- Vậy hắn sẽ chết, một khi em đã xử tội chết!	- Haljon is meg, ha úgy döntött felőle!	0.503604
- D Artagnan nói bằng một giọng kiên quyết khiến Milady thấy có vẻ như đấy là sự biểu lộ cao độ lòng chung thủy.	- szólt D’Artagnan oly eltökélten, hogy milady úgy érezte, szolgálatkészsége minden próbát megáll. ~~~ Megint közelebb húzódott hozzá.	0.0726429
Lập tức nàng lại nằm sát vào người chàng.	Ki tudja, milyen hosszú volt miladynek az éjszaka?	0.280435
Đối với Milady, không biết đêm đã kéo dài được thời gian bao lâu nhưng D Artagnan tưởng như đã nằm ở bên nàng được khoảng hai tiếng đồng hồ, khi mà ánh sáng ban mai đã hiện ra qua khe những rèm cửa rồi tràn ngập trong phòng một thứ ánh sáng mờ nhạt.	Ami D’Artagnant illeti, úgy érezte, két órát sem töltött kedvesénél, amikor a hajnal fénye átderengett a zsalugáterek résein, és csakhamar fakó fény szüremlett a szobába.	0.113174
Thấy D Artagnan sắp từ biệt mình, Milady liền nhắc lại lời chàng đã hứa trả thù De Wardes cho nàng.	Amint milady látta, hogy D’Artagnan készülődik, még egyszer emlékeztette ígéretére, hogy bosszút áll Wardeson.	0.285849
- Anh rất sẵn sàng - D Artagnan nói - nhưng trước hết, anh muốn được chắc chắn về một điều.	- Készségesen - mondta D’Artagnan -, előbb azonban szeretnék megbizonyosodni valamiről.	0.743529
- Điều gì - Milady hỏi.	- Miről?	0.766667
- Là được em yêu.	- kérdezte milady.	1.01667
- Em tưởng em đã cho anh bằng chứng về điều đó rồi?	- Arról, hogy szeret. ~~~ - Eléggé bebizonyítottam, úgy hiszem.	0.247414
- Phải, anh cũng như thế với em cả thể xác lẫn tâm hồn.	- Igaz, és ezért testestül-lelkestül kegyedé vagyok.	0.623077
- Cám ơn người tình tử tế của em!	- Köszönöm, hős lovagom!	0.761538
Nhưng em đã chứng tỏ tình yêu của em với anh thì anh cũng sẽ phải chứng tỏ tình yêu của anh với em, có phải không?	De én már bebizonyítottam szerelmemet, és most kegyeden a sor; remélem nem marad adósom.	0.153659
- Chắc chắn rồi.	- Efelől bizonyos lehet.	0.855
Nhưng nếu em yêu anh như em nói - D Artagnan nhắc lại - em không sợ chút nào cho anh ư?	De ha úgy szeret, ahogy mondja - folytatta D’Artagnan -, nem félt egy kicsit?	0.43913
- Em có thể sợ gì cơ chứ?	- Mitől félteném?	0.907895
- Nhưng rút cuộc, anh có thể bị thương nặng, cả chết nữa.	- Hogy súlyosan megsebesülök, sőt talán meg is ölnek.	0.525
- Không thể thế - Milady nói - Anh là một con người rất can trường, và một tay gươm hiểm hóc.	- Lehetetlen - szólt milady -, aki ilyen bátor és ilyen mestere a kardnak, azt nem érheti baj.	0.557253
- Vậy là em không thích - D Artagnan hỏi tiếp - không thích chút nào một phương sách vẫn có thể trả thù cho em mà lại không cần thiết phải giao đấu?	- Nem örülne jobban - kérdezte D’Artagnan -, ha megtalálnám a módját, hogy bosszút álljak, s a párbajt is elkerüljem?	0.470536
Milady lặng đi nhìn người tình của mình.		-0.3
Cái ánh sáng nhàn nhạt của những tia sáng đầu tiên ban mai đem lại trong đôi mắt nàng một vẻ thê lượng kỳ lạ.	Milady némán figyelte szerelmesét: a hajnal korai, fakó fényében, különös, baljós kifejezés ült világoskék szemében.	0.292373
- Đúng vậy - Nàng nói - Em tin bây giờ anh do dự mất rồi.	- Most már csakugyan azt hiszem, hogy tétovázik - szólalt meg.	0.794737
- Không, anh không do dự đâu. ~~~ Nhưng chính vì cái tay Bá tước De Wardes tội nghiệp kia thực sự làm cho anh ái ngại kể từ khi em không yêu hắn nữa, và anh thấy hình như nếu bị mất tình yêu của em là đã bị trừng phạt tàn nhẫn lắm rồi, chẳng cần đến một hình phạt khác nữa.	- Nem tétovázom, csak valóban sajnálom szegény Wardes grófot, mióta nem szereti, és úgy érzem, egy férfinak már az kegyetlen büntetés lehet, ha elveszti szerelmét: minden más büntetés fölösleges.	-0.00824468
