CHARLES DICKENS	﻿CHARLES DICKENS	1.24
Thế rồi cả đám trẻ cười ồ, và ông Pocket (người trong lúc đó đã hai lần cố nhấc bổng mình lên bằng cách tóm tóc) cũng bật cười, vậy là tất cả chúng tôi cùng cười và cảm thấy vui vẻ.	Akkor aztán a többi gyermek is nevetett és Pocket úr (aki közben kétszer is megkísérelte, hogy hajánál fogva magasba húzza magát), szintén nevetett és nevettünk és örültünk valamennyien.	0.356521
Flopson, bằng cách gập các khớp xương của đứa bé lại mà bế như với một con búp bê Hà Lan, đặt nó an toàn vào lòng bà Pocket, đưa cho nó một cái kẹp vỏ hạt để chơi; cùng lúc, cô ta khuyên bà Pocket để ý rằng tay cầm của món dụng cụ này có vẻ không ăn khớp với mắt kẹp của nó, và nghiêm khắc ra lệnh cho cô bé Jane giám sát bà này.	Flopson-nak, aki a kis babát, mint valami mozgatható tagú bábút, ülő helyzetbe hajlította, sikerült most a kis teremtést Pocketné ölében biztonságba tenni; aztán kacsójába adta a dió­törő vasat, hadd játsszék vele; egyben figyelmeztette Pocketnét, vigyázzon, hogy a gyermek a szerszám fogóiba bele ne üsse a szemét és erélyesen ráparancsolt Jane-ra, hogy testvérkéje mellől el ne mozduljon ám.	0.283051
Tiếp theo, hai cô bảo mẫu rời khỏi phòng, và có một cuộc cãi vã nảy lửa trên cầu thang với một anh chàng hầu bàn phóng đãng vừa phục vụ bữa tối, và rõ ràng đã để mất nửa số cúc áo trên bàn đánh bạc.	Mindkét gyermekgondozó aztán kisurrant a szobából s a lépcsőn szilaj csetepatéba keveredett valami huncutkodó inassal, aki ebben a játékban bizonyára elvesztette a díszkabátja gombjainak felét.	0.238378
Tôi cảm thấy rất bất an khi bà Pocket rơi vào một cuộc thảo luận với Drummle về hai tước vị Nam tước, trong khi bà ăn một quả cam cắt lát ngâm đường và rượu vang và hoàn toàn quên khuấy đứa con nhỏ trong lòng, lúc này đang làm những trò đáng kinh ngạc nhất có thể hình dung ra với cái kẹp vỏ hạt.	Engem a hideg kezdett lelni, midőn észrevettem, hogy Pocketné, aki két bárói család szárma­zása dolgában nagy vitába elegyedett Drummle-vel s közben borba és cukorba mártogatott narancsszeleteket evett, mint feledkezik meg teljesen az ölében ülő kis babáról, aki a dió­törővel mindborzalmasabb mutatványokat végezgetett.	0.288274
Sau một hồi lâu, cô bé Jane, nhận thấy bộ óc non nớt của đứa nhỏ đang gặp nguy hiểm, liền nhẹ nhàng rời khỏi chỗ và thật khéo léo dỗ ngọt để lấy món vũ khí nguy hiểm này đi.	Végre aztán a kis Jane berepesztéstől féltvén testvérkéje homlokát, lassan hozzáhúzódott és különféle kedves mesterkedéssel a veszedelmes fegyvert hízelkedve kicsalta kezéből.	0.269318
Cũng cùng lúc ấy bà Pocket ăn nốt món cam và nói với Jane, không hề tán thành việc cô bé làm:	Pocketné éppen akkor végzett a narancs­szeletével s csöppet sem helyeselvén Jane cselekedetét, rászólt leánykájára:	0.241237
"Con hư quá, sao con lại dám thế chứ?	- Ejnye, gonosz gyermek, te, hogyan mersz ilyet tenni!	0.238462
Đi ngồi xuống ngay nào!"	Eredj, azonnal ülj le a helyedre!	0.266667
"Mẹ ơi," cô bé ngọng nghịu nói, "em bé cú thể tọc vàu mắp đấy."	- Édes anyám - rebegte a kis leány -, babuka kiszúrta volna a szemét!	0.251613
"Sao con lại dám nói với mẹ như thế hả?" bà Pocket vặn lại.	- Hogyan mersz ilyet mondani nekem? ~~~ - förmedt rá Pocketné.	-0.0272727
"Đi về ghế của con và ngồi xuống ngay!"	- Eredj és ülj le a helyedre tüstént.	0.222857
Sự bực bội của bà Pocket thật mạnh mẽ, đến mức tôi cũng cảm thấy mình bối rối, như thể chính tôi đã làm gì đó để thổi bùng nó lên.	Pocketné méltósággal teljes korholása annyira lesujtó hatású volt, hogy egészen meghökken­ten olyasmit éreztem, mintha magam is valami rosszat követtem volna el.	0.292053
"Belinda," ông Pocket lên tiếng phản đối từ đầu bàn đằng kia, "làm sao em có thể vô lý vậy chứ?	- Belinda - szólalt meg Pocket úr az asztal másik végén -, hogyan lehetsz oly igazságtalan?	0.400567
Jane chỉ muốn bảo vệ em bé thôi mà."	Hiszen Jane éppen a baba érdekében avatkozott be.	0.588333
"Em sẽ không cho phép ai quấy rầy," bà Pocket nói.	- Nem tűrök semmiféle beavatkozást - mondta Pocketné.	0.294118
"Matthew, em thấy ngạc nhiên khi anh lại chấp nhận để em phải chịu sự quấy rầy đầy xúc phạm như thế đấy."	- Nagyon csodálom, Matthew, hogy ily beavatkozás ráadásául még rám támadsz. ~~~ - Jóságos Isten!	-0.0456522
"Lạy Chúa lòng lành!" ông Pocket kêu lên, bắt đầu một cơn tuyệt vọng đầy phiền muộn.	- kiáltott Pocket úr vígasztalan kétségbeesés kitörő hangján.	0.483333
"Chẳng nhẽ những đứa trẻ sơ sinh phải xuống mồ vì chơi kẹp vỏ hạt mà không ai được cứu giúp chúng sao?"	- Hát mikor egy csecsemő a sírba diótörőzné magát, senkinek sem szabad szegénykét megmentenie?!	0.219355
"Em sẽ không chấp nhận bị Jane quấy rầy," bà Pocket nói, liếc mắt một cách đường bệ về phía kẻ gây sự ngây thơ bé nhỏ.	- Nem tűröm, hogy Jane beleavatkozzék a dolgomba - mondta Pocketné fejedelmi pillantást vetve az ártatlan kis vétkesre.	0.39244
"Em hy vọng em biết địa vị ông nội tội nghiệp của em.	- Remélem, tudom még, szegény nagyapám nevének mivel tartozom.	0.3
Jane, thật là!"	Jane, okulj!	1.175
Ông Pocket lại đưa tay lên túm tóc, và lần này thực sự nhấc mình lên khỏi ghế được vài phân thật.	Pocket úr megint belemarkolt a hajába s most csakugyan sikerült is székéről néhány hüvelyk­nyire felrándítania magát.	0.457205
"Thử nghe mà xem!" ông tuyệt vọng thốt lên trước những lời của vợ.	- Halljad, világ! ~~~ - kiáltott tehetetlenül az ég felé.	-0.0650943
"Những đứa trẻ phải chết vì kẹp vỏ hạt chỉ vì địa vị ông nội tội nghiệp của ai đó kia đấy!" Rồi ông lại buông mình ngồi xuống và trở nên im lặng.	- Csecsemők holttá diótörőzhetik magukat csak azért, mert némely anyák tudják, mivel tartoznak a szegény nagyapjuk nevének! ~~~ S újra leereszkedett székére és elcsöndesedett.	-0.00178571
Tất cả chúng tôi lúng túng cúi gằm xuống nhìn khăn trải bàn trong khi chuyện này diễn ra.	Valamennyien kínos zavarban meresztettük szemünket az abroszra, amíg ez a jelenet lezajlott.	0.268605
Tiếp theo là một khoảng im lặng, trong khi đứa trẻ ngây thơ không thể ngăn cản tiếp tục cựa quậy và bi bô về phía cô bé Jane, dường như là thành viên duy nhất trong gia đình (không kể tới các gia nhân) mà nó có vẻ ít nhiều quen biết.	Aztán kis szünet következett, amelyben a becsületes és le nem nyűgözhető kis baba néhány­szor nagy hangosan odaujjongott Jane-nak s feléje kapdosott, hiszen, legalább én úgy vettem észre, ez a testvérkéje volt a családi kör egyetlen oly tagja, akivel (a cselédséget nem számítva) határozottan ismeretségben állt.	0.240486
"Anh Drummle," bà Pocket nói, "anh làm ơn rung chuông gọi Flopson được chứ?	- Drummle úr - mondta Pocketné -, volna-e oly szíves csöngetni Flopson-nak?	0.269565
Jane, cô bé không biết vâng lời, đi nằm ngủ đi.	Jane, te illedelmetlen kis teremtés, eredj feküdjél le!	0.633333
Nào, bé con yêu quý, đi với mẹ nào!"	Te pedig babukám, gyere most anyáddal!	0.275
Đứa bé là một linh hồn có danh dự, và phản đối bằng tất cả sức lực của nó.	A babuka azonban a becsületesség megtestesülése volt s kézzel-lábbal tiltakozott.	0.265823
Nó cong ngược người dậy trên tay bà Pocket, chĩa đôi giày len đan và đôi mắt cá chân ra trước mắt những người có mặt thay vì khuôn mặt non nớt của mình, và bị bế ra ngoài trong trạng thái phản kháng dữ dội.	Hirtelen hátragörbülve Pocketné karja felett, gödröcskés bokáit mutogatta pufók arcocskája helyett a társaságnak; a legszilajabb fölháborodás állapotában rugdalódzott, úgy vitték tova.	0.238378
Và đứa bé cuối cùng cũng đạt được mục đích, vì vài phút sau khi nhìn qua cửa sổ tôi thấy nó được cô bé Jane nựng nịu.	És végül mégis kivívta, amit akart, amint néhány perc multán benéztem az ablakon, láttam, hogy már a kis Jane dajkálgatja.	0.398892
Tình cờ lúc này cả năm đứa bé còn lại đều bị bỏ lại bên bàn ăn vì Flopson bận chuyện riêng, còn chúng lại chẳng phải mối bận tâm của ai khác.	A többi öt gyermek, mivel Flopson-t véletlenül a saját dolgai foglalkoztatták és mivel a gyermekek gondozása senki másra nem tartozott, mind ott maradt az ebédlőasztalnál.	0.298113
Chính vì thế tôi bắt đầu ý thức được mối quan hệ giữa bọn trẻ và ông Pocket, thường diễn ra theo cách điển hình như sau: Ông Pocket, với vẻ bối rối trên khuôn mặt hiện rõ hơn nữa và mái tóc rối bù, nhìn mấy đứa con trong vài phút như thế không hiểu nổi bằng cách nào chúng lại có mặt ăn ở tại nơi này, và tại sao chúng lại không được Tự nhiên ban cho ai khác.	Ezen a réven aztán tüzetesebben megismerkedhettem a köztük és Pocket úr között kölcsönösködő viszonyról, amely következőképen tárult elém: Pocket úr, akinek arcán a szokottnál is láza­sabb izgalom látszott s haja igen kuszált volt, néhány pillanatig oly módon nézett rájok, mintha tulajdonképen nem is tudná, mi jogon élveznek itt az ő házában ellátást és lakást, a természet mért nem szállásolta el őket másutt valahol.	0.28852
Sau đó, bằng giọng xa lạ của một nhà truyền giáo, ông hỏi bọn trẻ vài câu - chẳng hạn như tại sao cậu bé Joe lại có cái lỗ thủng đó trên áo, cậu này liền đáp, Thưa bố, Flopson sẽ khâu lại khi chị ấy có thời gian - hay làm thế nào cô bé Fanny lại bị chín mé, để rồi nhận được câu trả lời, Thưa bố, Millers sẽ chích nó ra khi nào chị ấy nhớ.	Aztán bágyadt, keneteskedő hangon bizonyos kérdéseket intézett hozzájuk, például, hogy a kis Joe gallérján mért van ott az a lyuk? ~~~ Amely kérdésre Joe így válaszolt: ~~~ - Apuskám, hiszen Flopson majd megfoltozza, mihelyt ráér... ~~~ És hogy a kis Fanny körme alá hogyan jutott az a szálka? ~~~ Amire Fanny így felelt: ~~~ - Apukám, hiszen Millers még borogatást is akart rárakni, de hát elfelejtette...	-0.242857
Sau đó, ông bố trở nên đầy trìu mến, cho mỗi đứa một đồng shilling rồi bảo chúng ra ngoài chơi; tiếp theo, trong khi các con mình ra ngoài, ông Pocket rũ bỏ chủ đề vô vọng này bằng một nỗ lực mạnh mẽ nữa túm tóc nhằm nhấc bổng mình lên.	Ekkor aztán apai gyöngédségre lágyult Pocket úr s mindegyik gyermeknek egy-egy shillinget adott s azt mondta nekik, menjenek játszani; végül pedig, amint a kicsinyek elkotródtak, még egy utolsó kétségbeesett kísérlettel igyekezvén hajánál fogva magasba rándítani magát, abba­hagyta ezt a reménytelen próbálkozást.	0.321429
Vào buổi chiều muộn, mọi người ra sông đi chèo thuyền.	Estefelé a folyóra, csónakázni mentünk.	0.146341
Vì Drummle và Startop mỗi người đều có một cái thuyền, tôi quyết tâm sửa soạn con thuyền của riêng mình và đánh bại cả hai người họ.	Mivel Drummle-nek is, Startop-nak is külön csónakja volt, elhatároztam, hogy én is szerzek egyet magamnak s az evezésben csúffá teszem mind­kettőjüket.	0.28951
Tôi rất cừ trong phần lớn các trò thể thao quen thuộc của các cậu bé nhà quê, song vì biết mình vẫn còn thiếu mất sự tao nhã của phong cách dành cho sông Thames - đó là chưa nói tới các mặt nước khác - tôi lập tức tìm kiếm sự chỉ dẫn từ người thắng cuộc đua thuyền chở khách qua sông đang bận bịu làm việc dưới chân bậc cấp dẫn xuống sông từ nhà chúng tôi, và chính các đồng minh mới quen đã giới thiệu tôi với ông.	Meglehetősen ügyes voltam mindazokban a testgyakorlatokban, amelyek a vidék fiatalsága körében szokásosak; de tudtam azt is, hogy a Thames vizének evezősei között - más vizek evezőseire nem gondoltam - az én készségem formabeli csín dolgában hiányosnak bizonyulna, tanítványul jelentkeztem hát azonnal egy pályadíjnyertes csónakosnál, aki éppen a mi parti lépcsőnk közelében kötött ki s akinek új bajtársaim bemutattak.	0.411085
