JULES VERNE	Jules Verne
Megvette a legfiatalabb és legtüzesebb lovat, amit talált - véletlenül éppen azt, amelyet Cyprien éppen elutasított -, s főként arra volt gondja, hogy halászszerszámot szerezzen be, mondván, hogy hamar meg fogja unni a vadpecsenyét.	Thế nên anh ta mua một con ngựa non nhất và hung hăng nhất anh ta tìm được - chính là con ngựa Cyprien đã từ chối - và anh ta lo nhất là trang bị dụng cụ đi câu, với lý do là rồi ta cũng sớm chán nản với thú săn thôi.
Elöl a tizenkét vörös és fekete ökörtől vont kocsi, Bardik legfőbb irányításával, aki hol az izmos barmok mellett baktatott ösztökével a kezében, hol fölkapaszkodott a járműre, hogy kipihenje magát.	Toa xe được mười hai con bò đỏ và bò đen kéo thoạt đầu tiến lên dưới sự điều khiển cao tay của Bardik, cậu bé khi thì đi bên cạnh bọn thú mạnh mẽ ấy, tay cầm roi, khi thì, để nghỉ ngơi, nhảy lên đầu xe.
Ott trónolt a bakon, nem volt más dolga, mint átengedni magát az út zökkenőinek, s láthatóan nagyon tetszett neki ez a kényelmes közlekedési mód.	Ở đấy, ngồi gần ghế, cậu chỉ cần thả mình theo sự gập ghềnh của đường đi, không lo nghĩ đến mọi thứ khác, và tỏ vẻ hân hoan vì cách di chuyển này.
A négy lovas utócsapatként, egysorban haladt.	Bốn chàng cưỡi ngựa đi từ trước ra sau đoàn xe.
Alkalomadtán el-elnyargaltak, hogy lepuffantsanak egy foglyot, vagy terepszemlét tartsanak, de egyébként az utazás hosszú ideje alatt nagyjából ezt a rendet tartotta be a kis karaván.	Trừ trường hợp họ xét thấy cần tách ra xa để bắn một con gà gô hay phải thám sát, và cứ như vậy trật tự đoàn xe nhỏ gần như không đổi trong những ngày dài.
Rövid fontolgatás után abban állapodtak meg, hogy egyenest a Limpopo forrása felé tartanak.	Sau một cuộc hội ý nhanh, họ đồng ý đi thẳng về hướng thượng nguồn dòng Limpopo.
Minden értesülésük arra vallott, hogy Matakit ezt az útirányt követi.	Mọi chỉ dẫn đều cho thấy rằng Matakit hẳn đã đi đường này.
Másfelé nem is mehetett, ha az a szándéka, hogy mennél hamarább eltávolodjon a brit fennhatóság alatt levő területről.	Quả nhiên, cậu ta không thể đi một con đường nào khác nếu có ý đồ đi càng xa càng tốt các vùng thuộc địa Anh.
Egyrészt nyilvánvalóan tudja, hová megy, és a legközvetlenebb utat választja: másrészt annyi ismeretsége van északon, hogy egész bizonyosan talál segítséget és oltalmat, élelmet és fedelet - akár cinkostársakat is, ha kell.	Một mặt, cậu biết rõ mình đi đâu và chọn con đường trực tiếp nhất; mặt khác, cậu chắc chắn, nhờ vào những mối quen biết ở phương Bắc, tìm được khắp nơi sự giúp đỡ và sự che chở, thức ăn và chỗ trú - thậm chí những kẻ giúp việc, nếu cần thiết.
És hol a biztosíték, nem használja-e fel a bennszülöttekre gyakorolható befolyását, hogy szembeszálljon azokkal, akik a sarkában vannak, esetleg fegyveres támadást szítson ellenük?	Và ai có thể đảm bảo cậu ta không lợi dụng ảnh hưởng của mình với nhiều người bản xứ để quay lại chống những kẻ đang theo sát cậu và có thể để khiến họ tấn công bằng vũ khí?
Cyprien és társai egyre inkább belátták, hogy szükség van az összetartásra és kölcsönösen támogatniuk kell egymást az expedíció során, ha azt akarják, hogy egyikük learassa a vállalkozás gyümölcsét.	Thế nên Cyprien và bạn hữu của chàng càng lúc càng hiểu việc cần thiết phải cùng sát cánh và bổ trợ lẫn nhau trong cuộc hành trình này, nếu họ muốn một trong số họ gặt hái được thành quả.
Transvaal, amelyen délről észak felé át kellett hatolniok, hatalmas terület Dél-Afrikában - legalább harmincezer hektár - a Drankenberg hegylánctól, a Vaal és a Limpopo folyóktól, Natal angol gyarmattól, a zuluk földjétől és a portugál birtokoktól nyugatra terült el.	Tỉnh Transvaal, trải dài từ phía nam đến mạn Bắc, là một vùng rộng lớn của nam Phi - ít nhất ba mươi nghìn héc ta - có diện tích trải rộng giữa tỉnh Vaal và tỉnh Limpopo, ở phía Tây dãy núi Drakenberg, của vùng thuộc địa Anh natal, của xứ người Zoulou và những khu thuộc địa Bồ Đào nha.
Afrika egyik legkiesebb, legtermékenyebb tája ez, méghozzá a legegészségesebbek közül való - ez magyarázza, bár nem menti, félelmes szomszédainak iránta való veszedelmes vonzódását.	Thế nhưng những cuộc nổi dậy thường xuyên của người Boër, những người vốn khăng khăng muốn độc lập, càng làm cho số phận vùng đất tươi đẹp này trở nên đáng lo ngại.
Ezek: a hegyvidék vagy Hooge-Veld, a dombvidék vagy Banken-Veld, és az erdővidék vagy Bush-Veld.	Về mặt địa lý, với chính những người dân Boër, thông thường người ta chia tỉnh thành ba vùng chính: vùng núi hay còn gọi là hooge-Veld, vùng đồi hay Banken-Veld, và vùng rừng hay Bush-Veld.
Ez Transvaal bányakerülete, éghajlata hideg és száraz, mint a berni Oberlandé.	Đó là khu mỏ của Transvaal nơi có khí hậu lạnh và khô như ở vùng oberland của thành phố Berne.
A Banken-Veld legfőképpen mezőgazdasági kerület.	Vùng Banken-Veld là khu vực thuần nông nhất.
Végül Bush-Veld, vagyis az erdővidék, főként vadászatra alkalmas, nagykiterjedésű lapály, amelyet északon a Limpopo, nyugaton a becsuán-kafferek földje határol.	Sau cùng là vùng Bush-Veld hay vùng rừng rậm, và, tiêu biểu nhất cho vùng săn bắn, hình thành từ đồng bằng rộng lớn trải dài tận bờ Limpopo, về phía Bắc, để rồi kéo dài đến tận những vùng đất của người da đen nam Phi Betchouana, sang mạn Tây.
A Banken-Velden fekvő Potchefstromból elindulva, az utasoknak e terület nagyobb részén keresztül kellett hatolniuk, hogy elérjék a Bush-Veldet és azon túl északon a Limpopo folyót.	Khởi hành từ Potchefstrom, thuộc vùng Banken-Veld, ban đầu những lữ khách đi chéo xuyên qua phần rộng nhất của vùng này, trước khi đến Bush-Veld, và từ đây, gần về mạn Bắc, tới bờ sông Limpopo.
Transvaalnak ezen a részén természetesen a legkönnyebb volt az útjuk.	Phần thứ nhất này của Transvaal vốn dĩ là phần dễ đi nhất.
Itt még félig civilizált földön jártak.	Họ vẫn còn trong một vùng nửa văn minh.
Egy kerék sárba ragadt, egy ökör lesántult, ennél nagyobb baj nem esett velük.	Những tai nạn lớn nhất chỉ là bánh xe lún dưới sình hoặc là một con bò ngã bệnh.
Vadkacsa, fogoly, őz rengeteg volt úton-útfélen, a vadászzsákmányból bőven kitelt az ebéd meg a vacsora.	Vịt trời, gà gô, hoẵng, nhan nhản trên đường đi hằng ngày đã cung cấp đồ ăn trưa và tối cho đoàn.
Boldogok, ha akármilyen csekélységet, konyhaeszközt, vadászszerszámot, egy marék puskaport, egy zablát vagy effélét kapnak viszonzásul.	Thực ra, theo lễ nghi của vùng yêu cầu, người ta phải trả một khoản tiền để họ cho khách hoặc súc vật trú lại dọc hành trình.
Az egyes családok külö­nö­sebb erőfeszítés nélkül megélnek a nyájak és gulyák hozamából, hottentotta és kaffer bére­seik segítségével jól megművelt földjükről elegendő gabonát és zöldségfélét takarítanak be.	Cho dù một chút của người ta để lại coi như để trao đổi giá trị không đáng kể, một món đồ trang thiết bị hay đồ săn bắn bất kỳ nào đó, một cái roi, dây hàm thiếc, một ống đựng thuốc súng hình quả lê, ấy vậy mà họ rất vui.
Ha a zápor megrongálja a falakat - ami elég gyakran megesik - az orvoslás kezük ügyében van; az egész család nekiáll és nagy halom agyagot gyúr.	Khi trời mưa làm thủng tường - chuyện xảy ra khá thường xuyên - cách khắc phục trong tầm tay.
Bolondjai a táncnak, és akadályt, fáradságot nem ismerve gyűl­nek össze - néha húsz mérföldnyi körzetből is -, hogy kedvenc szórakozásuknak hódoljanak.	Họ thích nhảy múa, và không gặp khó khăn cũng như mệt nhọc mỗi khi tụ họp - đôi khi họ tụ tập nối nhau thành vòng tròn hai mươi dặm để thực hiện thú tiêu khiển yêu thích của mình.
Az ifjú férj dolga, hogy fölépítse a házat, körülötte feltörjön néhány hold ugart - ezzel az új házasság létalapja biztosítva van.	Người chồng đảm đương việc xây nhà, khai phá vài mẫu đất xung quanh, và như thế một gia đình hình thành.
A búrok magas életkort érnek meg, sehol a világon nincs annyi százesztendős, mint errefelé.	Người Boër sống rất thọ, và không đâu trên thế giới, những cụ trăm tuổi nhiều như ở đây.
Egyébként igen magas termetűek, ez a jellegzetesség nemcsak a tiszta hollandus fajú, de a francia és német származású telepesek közt is általános.	Vả lại họ có thân hình rất cao lớn, và đặc điểm này cũng xuất hiện ở những người di cư gốc Pháp hoặc Đức, hệt như ở người thuần chủng hà Lan.
Az expedíció zavaró események nélkül folytatta útját.	Tuy vậy chuyến du hành vẫn tiếp diễn không hề gặp sự cố.
A farmokban, ahol esténként meg­állapodtak, majdnem mindig kaptak valami hírt Matakitról.	Cả đoàn hiếm khi không nghe thấy, ngay cả khi qua đêm ở một trang trại, những tin tức về Matakit.
Mindenfelé látták az arra száguldó struccfogatot, eleinte csak két-három, majd öt-hat, később már hét-nyolc napi járóföld előnnyel.	Người ta thấy cậu đi qua khắp nơi, chạy nhanh với cỗ xe đà điểu, lúc đầu là hai hay ba ngày đi trước, rồi đến năm hay sáu ngày, sau đó thì bảy hay tám.
A szökevény­nek előbb-utóbb meg kell állnia.	Kẻ trốn chạy rồi cũng dừng chân.
Így aztán Cyprien és társai eléggé könnyen vették a dolgot.	Thế nên, Cyprien và ba bạn đường của chàng thoải mái đón nhận điều ấy.
Lassanként kedvenc szórako­zá­sai­kat kezdték űzni.	Họ dần dần bắt đầu buông thả theo những thú vui riêng.
A fiatal mérnök sziklamintákat szedegetett.	Chàng kỹ sư trẻ thâu nhặt những mẫu đá.
Friedel botanizált, és nagy­képűen dicsekedett, hogy külsejükről fölismeri a gyűjtött növények tulajdonságait.	Friedel sưu tầm cây cỏ và vỗ ngực cho rằng anh ta nhận biết được, chỉ bằng những đặc điểm bên ngoài, những đặc tính của thứ cây cỏ đang sưu tầm.
Annibale Pantalacci állandóan üldözte Lit és Bardikot, s gonosz csínyjeit azzal igyekezett jóvátenni, hogy a pihenőkön ízletes makaróni-fogásokat készített.	Annibal Pantalacci thì quấy rối Bardik hoặc Lee, và tự chuộc lỗi cho những trò xấu của mình bằng việc chế biến nhiều món mì ống ngon tuyệt ở mỗi trạm dừng chân.
James Hilton vállalta a karaván vadhússal való ellátását.	James Hilton đảm trách việc cung cấp thịt thú săn dự trữ; không một buổi nào anh ta không hạ được cả tá gà gô, vô số chim cút, thỉnh thoảng còn có cả một con lợn rừng hay một con linh dương.
Útszakaszról útszakaszra így érték el a Bush-Veldet.	Chẳng bao lâu sau những trang trại thưa dần rồi biến mất.
A farmok egyre ritkultak, végül egészen eltűntek.	Họ đang ở chỗ tận cùng giáp ranh với thế giới văn minh.
De a rendszeres őrködést se hanyagolták el.	Cảnh quan càng lúc càng nhuốm màu hoang dã hơn.
Néha nagy kerülőt kellett tenniük, hogy kikerüljék a thorn-trees, vagyis tövises fák valóságos erdőségeit.	Thỉnh thoảng, họ phải đi đường vòng để tránh một khu rừng thorn trees hay còn gọi là rừng cây gai góc thực sự.
Három-öt méter magas bokrok ezek, sűrű ágaik többé-kevésbé vízszintesen nyúlnak szét, két-három hüvelyk hosszú tövisekkel, amelyek kemények és hegyesek, mint holmi acéltőrök.	Đó là những bụi cây nhỡ, cao từ ba đến năm mét, với lượng lớn cành cây gần như chĩa ngang và tất cả đều có gai, cứng và sắc nhọn như dao găm, dài hai đến bốn lóng tay.
A Bush-Veld e külső zónájának elterjedtebb neve Lion-Veld - vagyis oroszlánok földje -, de egyáltalán nem látszott igazolni ezt az ijesztő elnevezést, mert háromnapi utazás alatt színét se látták a félelmes ragadozóknak.	Khu vực bên ngoài ấy của Bush-Veld, thường được gọi Lion-Veld - Hay còn gọi khu Veld sư tử - có vẻ chẳng ăn khớp tí nào với cách gọi tên đáng gờm này, vì rằng sau ba ngày du hành, họ vẫn chưa nhìn thấy cũng không nhận thấy bất cứ dấu hiệu nào của loài ác thú ấy.
"Bizonyára szájhagyomány - gondolta magában Cyprien -, és az oroszlánok távolabbra húzódtak, a sivatag felé."	"Chắc hẳn đây là chuyện đã xưa," Cyprien tự nhủ, "và bọn sư tử chắc đã lui sâu trong sa mạc rồi!"
De mikor ezt a nézetét közölte James Hiltonnal, az elnevette magát.	Nhưng cũng bởi chàng nói lên suy nghĩ này trước mặt James Hilton, anh chàng này bật cười.
- Azt hiszi, itt nincsenek oroszlánok?	"Anh tưởng không có sư tử sao?" anh ta nói.
- Nem rossz!	"Vậy sao!
- Elvből nem szoktam fogadni - felelte Cyprien -, de roppantul kíváncsi vagyok.	"Về nguyên tắc, tôi chẳng cá cược bao giờ," Cyprien đáp, "nhưng tôi cũng không đòi hỏi gì hơn là được trải nghiệm!"
