JULES VERNE	Jules Verne
Azzal mindketten beléptek a tengerhajózási társaság hivatalába, és kabint foglaltak négy személyre.	Và cả hai cùng bước vào sở vận tải đường biển thuê bốn buồng cho bốn người.
Közben a tisztviselő tájékoztatta őket, hogy a Carnatic javítását befejezték, s a gőzhajó még aznap este nyolckor elindul, nem várja meg a másnap reggelt, mint eredetileg jelezték.	Nhưng người bán vé lưu ý họ là tàu Carnatic đã sửa chữa xong, nó sẽ đi ngay tám giờ tối nay chứ không phải sáng mai như báo trước.
- Kitűnő!	"Rất tốt!
- válaszolt Passepartout.	– Vạn Năng đáp.
- Ez csak gazdám malmára hajtja a vizet.	– như thế càng hợp ý ông chủ tôi.
E pillanatban Fix merészet és nagyot gondolt.	Lúc này Fix chọn lấy chước cuối cùng.
Elhatározta, mindent elmond Passepartout-nak.	Ông quyết định sẽ nói hết với Vạn Năng.
Talán ez az egyetlen módja, hogy néhány napig visszatartsa Hongkongban Phileas Foggot.	Có lẽ đó là biện pháp duy nhất để ông có thể giữ Phileas Fogg lại trong vài ngày ở Hồng Kông.
A hivatalból jövet Fix meghívta útitársát, térjenek be a kocsmába, egy kis frissítőre.	Ra khỏi sở, Fix mời anh bạn đi giải khát ở một quán rượu, Vạn Năng còn rộng rãi thời giờ.
Passepartout-nak nem volt sürgős dolga.	Anh nhận lời mời của Fix.
Elfogadta Fix meghívását.	Một quán rượu mở trên bến.
Találtak is egy kocsmát a kikötőben.	Nó có một vẻ ngoài dễ có cảm tình.
Igen csalogató építmény volt.	Hai người bước vào.
Amikor beléptek, ízlésesen díszített, nagy teremben találták magukat, a háttérben heverőt pillantottak meg, rajta vánkosokat.	Đó là một căn phòng rộng, trang trí đẹp, cuối phòng có một bộ phản trải đệm.
A heverőn néhány alvó feküdt egymás mellett.	Trên bộ phản ấy có một số người đang nằm ngủ xếp hàng bên nhau.
Nádfonatú, apró asztalok mellett huszonöt-harminc vendég üldögélt a nagy teremben.	Khoảng ba chục khách ngồi trong một phòng lớn bên những bàn nhỏ đan bằng cói.
Néme­lyik angol sört, ale-t vagy portert iszogatott, mások egyéb szeszes italt, gint vagy brandyt.	Một vài người đang nốc cạn những vỏ rượu bia Anh, "alơ" hay "Pooctơ", vài người khác uống những bình rươu mùi, "gin" hay "brani".
A szájukban ezenkívül többnyire hosszú szárú, vörös agyagpipa füstölgött, bennük rózsaolajjal illatosított, apró ópiumlabdacsok.	Ngoài ra, phần đông hút trong những tẩu dài bằng đất đỏ, nhồi những viên thuốc phiện trộn tinh dầu hoa hồng.
Időnként egyik-másik pipázó ernyedten az asztal alá gurult, ezeket a pincérek fejtől-lábtól fölemelték, s odahelyezték a heverőn fekvő cimborák mellé.	Rồi chốc chốc, một người say thuốc nào đó ngã dúi xuồng gầm bàn, và cách anh bồi bàn của tiệm, nắm lấy chân và đầu ông ta, khiêng ông ta đặt lên bộ phản bên một ông bạn cùng cảnh.
Vagy húsz ilyen részeg feküdt sorban egymás mellett, tökéletes állati kábulatban.	Khoảng hai chục con người say thuốc ấy được xếp thành hàng bên nhau tử tế, trong tình trạng tột cùng của sự ngu độn.
Fix és Passepartout rájött, hogy afféle ópiumkocsmába jutottak, melynek szerencsétlen, eltom­pult, csont-bőr idióták a törzsvendégei; évente 260 millió frankot érő gyilkos kábítószert, ópiumot ad el ezeknek a kalmár Anglia!	Fix và Vạn Năng hiểu rằng họ đã bước vào một tiệm hút được những con người khốn khổ, đần độn, gầy ốm, ngu xuẩn ấy lui tới, những con người mà nước Anh con buôn đã bán cho hàng hai trăm sáu mươi triệu đồng phật lăng cái thứ thuốc tai hại mà người ta gọi là thuốc phiện!
Gyászos milliók: az emberi jellem egyik legsiral­masabb szenvedélyének adója!	Đáng buồn thay những thứ bạc triệu ấy kiếm chác trên một trong những thói xấu nguy hại bậc nhất của bản tính con người.
A kínai kormány szigorú törvényekkel próbálta ezt a visszaélést orvosolni, de hiába.	Chính phủ Trung Quốc đã cố gắng để trừ bỏ cái tệ nạn ấy bằng những giáo luật nghiêm khắc, nhưng vô hiệu.
Az ópium­fogyasztás eleinte névleg csupán a gazdag osztályok kiváltsága volt, onnét terjedt el az alsóbb osztályok között, és pusztítása többé nem ismert gátat.	Từ tầng lớp giàu có, thoạt đầu nắm độc quyền hút thuốc phiện, tệ nạn này lan xuống các tầng lớp bên dưới, và những sự tàn phá của thuốc phiện không thể nào ngăn chặn được nữa.
A Középső Birodalomban mindig, mindenütt füstöl az ópiumpipa.	Người ta hút thuốc phiện khắp mọi nơi mọi lúc trong vương quốc thiên triều.
Férfiak és nők egyaránt ennek a pusztító szenve­délynek martalékai, s ha megszokták az ópiumszívást, soha nem tudnak többé róla lemondani, különben iszonyatos görcs facsarja gyomrukat.	Đàn ông và đàn bà đắm mình trong cái thú say mê thảm họa này, và khi đã quen với khói thuốc phiện thì họ không thể thiếu nó được nữa, nếu không sẽ phải chịu những cơn co giật khủng khiếp của dạ dày.
Akinek régi szenvedélye, az nyolc pipát is elszív naponta, de öt év alatt belehal.	Một người nghiện nặng có thể hút đến tám điếu một ngày, nhưng trong hai năm thì anh ta chết.
Még Hongkongban is egymást érik az ilyen ópiumkocsmák; ide tévedt be most Fix és Passepartout, hogy szomjukat elüssék.	Vậy mà, với ý định giải khát, Fix và Vạn Năng đã bước vào một trong những tiệm hút như thế nhan nhản ngay cả ở Hồng Kông này.
Passepartout-nak nem volt pénze, de szívesen elfogadta útitársa "kedvességét"; úgy gondolta, alkalomadtán majd viszonozza.	Vạn Năng không có tiền, nhưng anh vui lòng đón nhận "cử chỉ lịch sự" của ông bạn anh, chỉ cần anh sẽ mời lại ông ta khi có dịp.
Beszélgettek erről-arról, de főként arról, milyen kitűnő ötlete volt Fixnek, hogy ő is elutazik a Carnaticon.	Họ nói chuyện này chuyện nọ, nhất là về cái ý định tuyệt diệu của Fix sẽ đi tàu Carnatic.
A steamer nevét hallva Passepartout-nak eszébe jutott, hogy a hajó előbb indul; amúgy is kiürültek az üvegek, a francia felkelt hát, és elindult a gazdáját értesíteni.	Và nhân nói đến cái tàu bể này, mà giờ khởi hành đã chuyển sớm lên mấy tiếng đồng hồ, Vạn Năng đứng dậy, các chai rượu lúc này đã cạn, để đi báo ông chủ mình.
Fix nem eresztette.	Fix níu anh lại.
- Szabad egy pillanatra?	– Khoan tí đã.
- kérdezte tőle.	– ông nói.
- Mit óhajt, kedves Fix úr?	– Ông cần gì, ông Fix?
- Komoly beszédem van magával.	– Cần nói với anh một chuyện quan trọng.
- Komoly!	– Quan trọng à?
- kiáltott fel Passepartout, és poharából kihörpintette a néhány utolsó csepp bort.	– Vạn Năng kêu lên, uống cạn một vài giọt rượu còn lại trong đáy cốc.
- Halasszuk ezt holnapra, ma nincsen rá időm.	– Thế thì để mai nói.
- felelte Fix.	– Fix đáp.
- A gazdájáról van szó!	– Đây là chuyện ông chủ anh!
Passepartout ennek hallatára figyelmesen pillantott a detektívre.	Nghe nói thế, Vạn Năng chăm chú nhìn ông bạn.
Úgy érezte, van valami különös Fix arckifejezésén.	Anh thấy nét mặt Fix có vẻ gì kỳ lạ.
Leült.	Anh ngồi lại.
- mondta Fixnek.	– Anh hỏi.
Fix rátette kezét a cimbora karjára, és halkan ezt kérdezte:	Fix đặt bàn tay lên cánh tay anh bạn, và hạ thấp giọng, ông hỏi:
- Ugye, kitalálta, ki vagyok?	– Anh đã đoán ra tôi là ai chưa?
- kérdezte tőle.	– Hẳn chứ!
- Hogy az ördögbe ne!	– Vạn Năng tủm tỉm nói.
- felelte Passepartout mosolyogva.	– Nếu vậy thì tôi sẽ thú hết với anh…
- Úgyis mindent tudok, kis komám!	Cái chuyện chẳng hay ho gì!
No, nem valami nagy ügy!	Dẫu sao thì ông cứ việc mà làm.
De hát ha már hozzáfogott... Előbb azonban meg kell mondanom, a gentlemanek ugyancsak hiába erőlködtek!	Nhưng trước hết, tôi xin thưa với ông rằng các quý ngài quý phái ấy thật phí tiền vô ích!
- Hiába!	– Vô ích à!
Látszik, hogy nem tudja, milyen hatalmas az összeg!	Rõ ràng anh không biết số tiền lớn như thế nào.
- Ötvenötezer!	– Năm vạn rưỡi!
- folytatta Fix, és megmarkolta a francia karját.	– Fix nói lại, nắm chặt bàn tay người Pháp.
- Micsoda?!	– Sao!
- kiáltott fel Passepartout.	– Vạn Năng kêu lên, – ông Fogg đã dám…!
- Ezt merte tenni Fogg úr... Ötvenötezer font!...	– Năm vạn rưỡi livrơ!… Thôi được!
Hát akkor már csak azért sem veszíthetünk egyetlen pillanatot sem - tette hozzá, és megint fölállt.	Thêm một lý do không được để phí một giây, – anh nói thêm và lại đứng lên một lần nữa.
- Ötvenötezer font!	– Năm vạn rưỡi livrơ!
- És ha sikerül, kétezer font jutalom üti a markom.	Anh có muốn được năm trăm trong số đó không?
- Magának segíteni?	– Giúp ông à?
- robbant ki Passepartout, és szeme tágra meredt.	– Vạn Năng kêu lên, hai mắt tròn xoe.
- Úgy van, mégpedig abban, hogy néhány napig Hongkongban marasztaljuk ezt a Foggot.	– Phải, giúp tôi giữ ông Fogg lại vài ngày ở Hồng Kông!
- Micsoda?	– Hử?
Szóval a gentlemanek kémet uszítanak a gazdám nyakára, kétségbe vonják a szavát, de ez hagyján: még ők készülnek gáncsot vetni neki!	Sao chưa vừa lòng cho người theo dõi ông chủ tôi, nghi ngờ lòng trung thực của ông, các ngài quý phái ấy còn muốn gây cho ông những trở ngại dọc đường!
Szégyellhetik magukat!	Tôi thật lấy làm nhục thay cho họ.
- Tessék?	– Chà chà!
Miket beszél itt összevissza?	Anh nói gì thế?
- kérdezte Fix.	– Fix hỏi.
- Azt, hogy az ilyen viselkedésben szikrája sincs a tapintatnak.	– Tôi muốn nói đó là sự hoàn toàn vô liên sỉ.
Jó, hogy nem nyúlnak minden teketória nélkül Fogg úr zsebébe, hogy kiszedjék belőle a pénzt!	Chẳng khác gì bóc lột Ông Fogg, và thò tay vào túi ông móc tiền ra.
- Miért ne?	– Ồ!
Hiszen éppen ez a cél!	Chính là chúng tôi muốn làm việc ấy!
- kiáltott fel Passepartout, mivel egyre jobban nekitüzesedett a brandytől, melyet Fix folyvást töltögetett a poharába, ő pedig egyre csak nyakalta, oda sem figyelt.	– Vạn Năng kêu lên, lúc này cũng đã nóng mặt do ảnh hưởng của chai rượu "branđi" ông Fix mời, mà anh uống mà không biết là mình uống, – mưu ma chước quỷ thật sự!
A kollégái!	Bạn đồng sự đấy!
Fix most már egy szót sem értett az egészből.	Fix bắt đầu chẳng hiểu mô tê gì nữa.
- hangoskodott Passepartout.	– Vạn Năng kêu lên.
Hát tudja meg, Fix, hogy a gazdám úriember, és ha fogad, tiszta eszközökkel pályázik a nyereségre.	Xin ông biết cho, ông Fix, ông chủ tôi là một người quân tử, và khi ông đánh cuộc, thì ông ấy muốn thắng cuộc một cách ngay thẳng.
- De mit képzel tulajdonképpen, ki vagyok én?	– Thế anh cho tôi là ai vậy?
- kérdezte Fix, és merőn nézte Passepartout-t.	– Fix hỏi, chăm chăm nhìn Vạn Năng.
- Hát ki a fene volna?	– Còn ai nữa!
- kérdezte Fix mohón.	– Không biết gì hết.
- Nem - válaszolt Passepartout, és megint fölhajtott egy pohárral.	– Vạn Năng cạn cốc một lần nữa đáp.
A detektív végigsimított homlokán.	Viên thanh tra cảnh sát đưa tay ôm trán.
Egy darabig tétovázott, csak azután szólalt meg ismét.	Ông ngập ngừng trước khi lại nói tiếp.
Mit tegyen?	Làm gì bây giờ?
Úgy látszik, Passepartout csakugyan tájékozatlan, nem alakoskodik, ez azonban csak az ő dolgát bonyolítja.	Sự nhầm lẫn của Vạn Năng có vẻ thành thực, nhưng nó khiến kế hoạch của ông khó khăn hơn.
Nyilvánvaló, hogy a franciából a teljes jóhiszeműség szól, és nem cinkosa gazdájának - márpedig Fix ettől tartott, és tarthatott is.	Rõ ràng anh đầy tớ này đã nói với tất cả lòng ngay thật, và hẳn không phải là kẻ tòng phạm của chủ hắn, điều mà Fix có thể e ngại.
"Márpedig - gondolta magában - ha nem a cinkosa, akkor az én pártomra áll."	"Được rồi", – ông nghĩ bụng, – hắn đã không phải tòng phạm thì hắn sẽ giúp ta".
A detektív újabb döntésre jutott.	Viên thám tử lại quyết định một lần thứ hai.
Különben sem várhatott tovább.	Vả chăng, ông ta cũng không còn thời gian chùng chình nữa.
Foggot mindenáron Hongkongban kell marasztalnia.	Bằng mọi giá phải bắt giam ông Fogg ở Hồng Kông.
- Ide figyeljen - mondta kurtán -, hallgasson rám.	– Fix nói bằng một giọng cộc lốc, – anh nghe tôi cho rõ.
Nem az vagyok, akinek gondol, nem vagyok a Reform Club tagjainak ügynöke...	Tôi không phải như anh tưởng, nghĩa là không phải người của hội viên Câu lạc bộ Cải cách.
- Nono!	– Ô hay!
- szólt Passepartout, és kötekedve pillantott rá.	– Vạn Năng nói và nhìn ông với một vẻ giễu cợt.
- Detektív vagyok, a londoni rendőrfőnök bízta rám ezt az ügyet...	– Tôi là thanh tra cảnh sát đang nhận một nhiệm vụ của nhà nước chính quốc…
