 ~~~ 	﻿	-0.05
Cất giấu nó ở đâu bây giờ ?	De hová tegyem?	-0.06
Vẫn ở sau lưng tôi luồn nó vào thắt lưng và đẩy nhẹ tới ngang hông để khi đi tôi có thể giữ nó bằng cách kẹp tay sát mép quần như kiểu nhà binh.	A kötetet a hátam mögött a nadrágomba csúsztattam, ott ahol az öv megtartja, és onnan lassan előrenyomtam a csípőm felé, hogy járás közben katonásan, a nadrágvarrásra simuló kézzel tarthassam.	0.246497
Bây giờ tôi thử xem cách đó có ổn không.	S most jött az első próba.	0.06
Tôi rời khỏi tủ treo áo, đi một, hai, ba bước.	Egy lépést tettem a fogastól elfelé, még egy lépést, aztán egy harmadikat.	0.176471
Ổn rồi.	Sikerült.	0.3
Tôi có thể giữ cuốn sách ở nguyên một chỗ nếu áp thật sát cánh tay vào người, tại ngang thắt lưng.	Karomat az övemhez szorítottam, s tartani tudtam járás közben a könyvet.	0.121739
“Đến lúc tôi bị lôi vào hỏi cung.	Aztán következett a kihallgatás.	0.236364
Tôi phải hết sức cố gắng chưa từng thấy, vì tôi phải tập trung toàn bộ chú ý vào cuốn sách và cố giữ cho nó khỏi tụt xuống hơn là vào lời khai nhân chứng.	Nagyobb szellemi megerőltetésembe került, mint valaha. ~~~ Mert miközben feleltem, figyelmem nem a vallomásomra összpontosítottam, hanem arra, hogy feltűnés nélkül fogjam a könyvet.	0
Cũng may, hôm đó buổi hỏi cung không kéo dài và tôi đưa được cuốn sách về phòng tôi.	Hála Istennek, ezúttal rövid ideig tartott a kihallgatás, s a könyvet épségben mentettem át a szobámba.	0.283871
Tôi không muốn đi vào chi tiết nhưng một lần, lúc đi dọc hành lang nó đã tụt quá sâu thật nguy hiểm, tôi giả vờ như bị lên cơn ho dữ dội cúi gập người xuống và kín đáo đẩy nó giắt vào thắt lưng.	Nem akarom a részletekkel untatni, mert megesett, hogy a folyosó kellős közepén csúszni kezdett a könyv lefelé a nadrágomban, s köhögési rohamot kellett színlelnem, hogy lehajolhassak, s újból fölnyomjam az övembe.	0.280693
Khi quay về tới chốn địa ngục của tôi, đây là giây phút không thể quên được, cuối cùng lại trơ trọi một thân một mình, thế nhưng lúc này tôi có cái vật quý này làm bầu bạn.	Micsoda perc volt viszont, mikor újból beléptem a poklomba, s végre magamra maradtam, de nem voltam egyedül.	0.00918367
“Chắc ông nghĩ rằng tôi liền lôi cuốn sách ra khỏi chỗ cất giấu để nhìn ngắm và đọc.	Bizonyára azt hiszi most, hogy mohón nekiestem a könyvnek, s egy szuszra kiolvastam.	0.205263
Nhưng không.	Korántsem.	0.25
Thoạt đầu tôi muốn tận hưởng niềm vui do chỉ riêng sự hiện diện của cuốn sách đã đem lại cho tôi và tôi dềnh dàng kéo dài giây lát được nhìn thấy nó để có cái thú tuyệt diệu là mơ mộng xem nội dung sách nói gì.	Először élvezni akartam a tényt, hogy könyv van nálam. ~~~ Kéjes örömet okozott, hogy késleltetem a nagy pillanatot, s eközben idegzetemet pezsgető álmokat szőhetek arról, milyen könyvnek örülnék a legjobban.	-0.0272727
Trước hết tôi ước mong sao sách in chữ thật dày, bài thật nhiều, giấy thật mỏng để tôi có nhiều cái mà đọc.	Sűrűn legyenek a sorok, minden sorban sok-sok betű, sok-sok vékony lapja legyen a könyvnek, hogy minél tovább olvashassam.	0.273451
Tôi cũng còn hy vọng rằng đây sẽ là tác phẩm khó, phải vận dụng khá nhiều tri thức mới đọc nổi, sẽ là một tác phẩm có thể học thuộc lòng, tác phẩm thơ ca, và nếu là tác phẩm viết về một ước mơ táo bạo, tác phẩm của Gớt hay Hôme thì thích hơn.		-0.3
Cuối cùng, tôi không thể kìm nổi nỗi khao khát và lòng tò mò của tôi.	Azt kívántam, hogy olyan munka legyen, mely szellemileg megerőltet, nem pedig holmi könnyű olvasmány.	0.22
Tôi ra giường nằm ở tư thế sao cho nếu tên giám ngục có vào đột xuất thì cũng không thể tóm được, rồi run rẩy lôi cuốn sách giắt ở thắt lưng ra . ~~~ * ~~~  ~~~ 	Inkább olyasvalami, amit kívülről tanulhat meg az ember, valami költemény, talán - még álomnak is merész volt - Goethe vagy Homérosz.	-0.1716
 ~~~ Thoạt nhìn cuốn sách tôi đã bực mình và cay đắng thất vọng : cuốn sách mà tôi đã phải cực kỳ mạo hiểm để nẫng nhẹ, cuốn sách đã khơi gợi trong tôi một niềm hy vọng cháy bỏng biết bao chỉ là một cuốn sách dạy đánh cờ, một tập hợp gồm một trăm năm mươi ván cờ của các bậc thầy.	Végül nem is tudtam tovább türtőztetni mohó kíváncsiságomat, végigdőltem az ágyamon, hogy az őr meg ne lephessen, ha kinyitja az ajtót, s remegő kézzel előhúztam övem mögül a kötetet. ~~~ Az első pillantás csalódást okozott, sőt keserű haragot váltott ki belőlem.	-0.186759
Nếu không bị nhốt khóa trái cửa chắc trong cơn tức giận tôi đã quẳng cuốn sách này qua cửa sổ rồi, vì trời đất quỷ thần, tôi cần quái gì cái đồ sách chuyên luận này ?	Zsákmányom, melyet ilyen hallatlan kockázatos úton szereztem meg, melytől olyan végtelen sokat vártam, nem volt egyéb, mint egy sakk-könyv; százötven mesterjátszma gyűjteménye.	0.27
Hồi học ở trường trung học, tôi cũng như đa số bè bạn đã từng tập toọng đi Binh trên bàn cờ vào lúc buồn chẳng biết làm gì.	Ha nem lettem volna bezárva, lelakatolva, dühöm első fellobbanásában nyilván kidobom az ablakon. ~~~ Mit is kezdtem volna ezzel a buta jószággal.	-0.00676692
Nhưng còn với tác phẩm lý thuyết này thì tôi sử dụng ra sao đây ?	Gimnazista koromban megpróbálkoztam sakkal, mint a többi fiú, ha éppen nem akadt jobb dolgom, de mit kezdjek ilyen teoretikus micsodával.	0.0642857
Đánh cờ mà không có đối thủ, lại chẳng có bàn lẫn quân thì đánh thế nào ?	Sakkozni nem lehet partner nélkül, még kevésbé figurák és tábla nélkül.	0.25
“Tôi chán ngán lật giở cuốn sách, hy vọng rằng có một cái gì đó như lời giới thiệu, lời chỉ dẫn để đọc.	Kedvetlenül lapozgattam benne, hátha találok valami olvasnivalót, bevezetőt vagy előszót.	0.180682
Nhưng nó chỉ gồm toàn những biểu đồ các ván cờ nổi tiếng, ở dưới ghi những ký hiệu thoạt đầu tôi chẳng hiểu gì cả : a2 - a3, Sf1 - g3, v.v… Tôi thấy đấy là những dòng mật mã mà tôi không có khóa.	De nem volt benne más, csak egyes mesterjátszmák puszta, négyszögletes diagrammája, s ezek alatt eleinte érthetetlen jelek: a2-a3, f1-g3.	0.092126
“Dần dần tôi vỡ lẽ các chữ cái a, b, c chỉ các đường gọi là cột dọc, các số 1, 2, 3 chỉ các đường gọi là dòng ngang, và qua tọa độ cột dọc, dòng ngang có thể xác định vị trí của từng quân cờ trong ván cờ.	Algebrának éreztem, melyhez nem találtam meg a kulcsot, csak lassanként jöttem rá nyitjára, hogy az abc betűk a függőleges sorokat, a számok pedig 1-8-ig a vízszintes sorokat jelölik, és a bábuk mindenkori állását határozzák meg.	0.281944
Như vậy sự biểu diễn hoàn toàn mang tính chất đồ thị này cũng là một loại ngôn ngữ.	Így aztán ezek a geometriai ábrák mégiscsak emberi nyelven szólaltak meg.	0.192857
	„Esetleg sikerül valamilyen sakktáblát összeeszkábálnom a cellámban - gondoltam - s akkor majd megpróbálom a partikat lejátszani.” Égi jelnek éreztem, hogy az ágytakaróm véletlenül kockás volt.	-0.3
Tôi tự nghĩ là mình cũng có thể làm một bàn cờ và sau đó chơi các ván cờ này.	Megfelelően hajtogatva sikerült végül is hatvannégy kockát kapnom.	0.218182
Nhờ Trời, tôi nhận thấy vải trải giường của tôi là vải kẻ ô vuông.	A könyvet elrejtettem a matrac alá, s kitéptem belőle az első oldalt.	0.229687
Nếu gập cẩn thận tấm vải trải giường tôi sẽ có một bàn cờ với sáu mươi tư ô. Tôi liền cất giấu cuốn sách dưới nệm sau khi đã xé lấy ra trang đầu, đoạn tôi véo một ít ruột bánh mì trong suất ăn của tôi và nặn các quân cờ, quân Tướng, quân Hậu, quân Xe và các quân khác.	Utána kenyérmorzsából, melyet a kenyéradagomból tördeltem le, komikusan tökéletlen sakkfigurákat gyúrtam, királyt, királynőt és így tovább.	-0.0338028
Các quân cờ tuy méo mó, nhưng tôi đã loay hoay tái tạo lại trên tấm khăn trải giường kẻ ô vuông vị trí các quân cờ trình bày trong cuốn sách giáo khoa.	Végtelen sok fáradság után végül is megkíséreltem felépíteni a kockás ágytakarón a sakk-könyvben talált állásokat. ~~~ De mikor megpróbáltam lejátszani a partit, sehogy sem sikerült.	-0.0178125
“Tuy nhiên, thoạt đầu tôi không thể đánh trọn cả ván vì tôi dùng bụi lăn bột nặn quân “đen” nên cứ thường bị lẫn lộn.	A kenyérbél­figurák, melyeknek felét megkülönböztethetőség végett porral kentem be, hogy sötétek legyenek, tökéletleneknek bizonyultak.	0.295652
Cái ván đầu tiên ấy tôi phải đánh đi đánh lại đến năm, mười, hai chục lần.	Az első napokban minduntalan belezavarodtam, ötször, tízszer, hússzor is belefogtam ugyanabba a játszmába.	0.252273
Nhưng trên đời liệu còn ai có nhiều thời gian hơn tôi và bị giam cầm trong cảnh hư vô thế này, ai là người háu và kiên nhẫn hơn tôi ?	De kinek volt annyi szabad és fölös ideje, mint nekem, a Semmi rabszolgájának!	0.0125
“Sáu ngày sau tôi đã có thể đi các quân cờ đâu ra đấy trong ván cờ đầu tiên.	Kiben élt ilyen mértéktelen vágy, kiben lakozott ennyi türelem?!	0.183871
Tám ngày sau, tôi không cần các quân bằng bột mì cũng có thể hình dung vị trí các quân của đối phương trên bàn cờ.	Hat nap múltán már tökéletesen le tudtam játszani a partit, további nyolc nap múlva pedig már nem volt szükségem a kenyérbélfigurákra, hogy felelevenítsem az állásokat.	0.208065
Tám ngày nữa, tôi chẳng cần cả đến tấm khăn trải giường kẻ ô vuông.	És újabb nyolc nap után a kockás ágytakaró sem kellett már.	0.178947
Những kí hiệu a1, a2, c7, c8 lúc đầu xem ra rất trừu tượng đối với tôi lúc này cứ tự động được cụ thể hóa ra thành những hình ảnh thị giác.	A könyv üres, absztrakt jelei az a1, a2, c7, c3 homlokom mögött automatikusan vizuális, plasztikus helyzetekké alakultak.	0.679464
Sự chuyển vị đã hoàn hảo.	A metamorfózis tökéletes volt.	0.290323
	A sakktáblát minden figurájával egyetemben sikerült agyamba vetítenem, és a puszta képletek alapján, minden esetben át tudtam tekinteni az egyes állásokat, mint a gyakorlott zenésznek is elég, ha a partitúrába pillant, hogy egyszeribe halljon minden hangot és minden összhangot.	-0.3
Tôi đã nhớ rất rõ từng quân cờ, hình dung ra ngay từng nước đi một trong ván cờ nêu trong sách mà không cần đến bàn cờ.	További tizennégy nap múlva a könyv valamennyi játszmáját könnyedén, kívülről, vagy amint szaknyelven mondják, vakon játszottam.	0.295313
Tôi như một nhạc sĩ điêu luyện chỉ cần đưa mắt nhìn qua bản dàn bè là liền nghe nổi lên toàn bộ chủ đề và hòa âm ghi trong bản dàn bè.	Csak most kezdtem megérteni, milyen végtelen jótéteményhez jutottam vakmerő lopásom segítségével.	0.146939
Chỉ cần thêm mười lăm ngày nữa, tôi có thể đánh theo trí nhớ tất cả các ván cờ trình bày trong cuốn sách ; do đó tôi đã nhận thấy rõ lợi ích vô cùng to lớn của việc lấy trộm táo bạo ấy, vì bây giờ tôi đã có việc để làm, cứ cho là vô bổ đi, nhưng dẫu sao đấy cũng là một công việc, nó thủ tiêu sự ngự trị của cái hư vô trong tâm hồn tôi.	Mert valami foglalatosságot találtam - értelmetlen és céltalan foglalatosság volt, megengedem - de mindenesetre betöltötte körülöttem az űrt. ~~~ Ez a száz­ötven játszma csodálatos fegyvernek bizonyult a tér és idő egyhangúsága ellen.	-0.098
Với một trăm năm mươi ván cờ này, tôi có một vũ khí tuyệt vời chọi lại tính đơn điệu đến ngột ngạt của không gian và thời gian.	Hogy kiélvezzem új foglalkozásom minden örömét, ettől fogva rendszeresen beosztottam az időt; két parti reggel, két parti délután, és este még egy gyors összefoglalás.	0.266897
“Để duy trì sức quyến rũ của hoạt động mới mẻ này, tôi đã chia một cách rất quy củ một ngày của tôi như sau : đánh hai ván buổi sáng, hai ván buổi chiều, còn tối ôn qua lại cả bốn ván cờ.	S ezzel kitöltöttem a napot, mely egyébként úgy nyúlt, mint a zselatin, s méghozzá el sem fáradtam.	-0.0709677
Như vậy thời gian của tôi lúc nào cũng kín, chứ không kéo dài lê thê một cách vô ích, và lúc nào tôi cũng thấy bận rộn vì đánh cờ có cái hay là không bao giờ làm mệt đầu óc, ngược lại nó làm cho trí lực thêm linh hoạt và dẻo dai.	A sakkjátéknak ugyanis megvan az a csodálatos előnye, hogy az intellektuális energiákat egészen szűk körre korlátozza, s így a legmegerőltetőbb szellemi tevékenység után sem merül ki az agy, sőt inkább felélénkül, felfrissül.	0.262844
Sở dĩ như vậy vì khi đánh cờ, người ta tập trung toàn bộ trí năng vào một diện hẹp, dù cho gặp thế bí, căng thẳng cũng vậy.	Eleinte gépiesen játszottam le a mesterjátszmákat, egyiket a másik után. ~~~ Lassan kezdtem csak érteni és élvezni a játszmák művészi szépségét.	-0.00441176
